Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Sales Method
Foot Locker,1185732,11/21/2021,Northeast,Maryland,Baltimore,Women's Apparel,$62.00 ,63,391,$168 ,Online
Foot Locker,1185732,8/14/2021,Northeast,Delaware,Wilmington,Women's Athletic Footwear,$41.00 ,63,258,$129 ,Online
Foot Locker,1185732,8/14/2021,Northeast,Delaware,Wilmington,Men's Apparel,$50.00 ,63,315,$142 ,Online
Kohl's,1185732,2/8/2021,Northeast,Delaware,Wilmington,Women's Street Footwear,$24.00 ,63,151,$77 ,Online
Kohl's,1185732,7/6/2021,Northeast,New Jersey,Newark,Women's Athletic Footwear,$36.00 ,63,227,$122 ,Online
Kohl's,1185732,10/8/2021,Northeast,New Jersey,Newark,Men's Athletic Footwear,$48.00 ,63,302,$151 ,Online
Sports Direct,1185732,5/3/2021,Northeast,Connecticut,Hartford,Women's Athletic Footwear,$44.00 ,63,277,$114 ,Online
Foot Locker,1185732,1/10/2021,Northeast,Connecticut,Hartford,Men's Athletic Footwear,$34.00 ,63,214,$96 ,Online
Foot Locker,1185732,1/10/2021,Northeast,Connecticut,Hartford,Women's Street Footwear,$24.00 ,63,151,$83 ,Online
Foot Locker,1185732,1/10/2021,Northeast,Connecticut,Hartford,Women's Apparel,$33.00 ,63,208,$112 ,Online
Foot Locker,1185732,7/6/2021,Northeast,Rhode Island,Providence,Men's Apparel,$47.00 ,63,296,$118 ,Online
Sports Direct,1185732,11/7/2021,Northeast,Rhode Island,Providence,Men's Athletic Footwear,$46.00 ,63,290,$130 ,Online
Sports Direct,1185732,9/13/2021,Northeast,Massachusetts,Boston,Men's Athletic Footwear,$49.00 ,63,309,$123 ,Online
Sports Direct,1185732,9/13/2021,Northeast,Massachusetts,Boston,Women's Apparel,$57.00 ,63,359,$162 ,Online
Amazon,1185732,2/12/2021,Northeast,Vermont,Burlington,Men's Apparel,$54.00 ,63,340,$170 ,Online
Amazon,1185732,9/17/2021,Northeast,New Hampshire,Manchester,Men's Apparel,$64.00 ,63,403,$173 ,Online
Foot Locker,1185732,12/6/2021,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,$43.00 ,62,267,$123 ,Outlet
West Gear,1128299,1/24/2020,West,Nevada,Las Vegas,Men's Apparel,$47.00 ,62,291,$178 ,Outlet
Sports Direct,1128299,2/17/2021,Southeast,Florida,Orlando,Men's Apparel,$44.00 ,62,273,$65 ,Outlet
West Gear,1128299,9/25/2021,West,Oregon,Portland,Women's Athletic Footwear,$38.00 ,62,236,$99 ,Outlet
Foot Locker,1128299,5/24/2021,West,Arizona,Phoenix,Men's Apparel,$39.00 ,62,242,$80 ,Outlet
Kohl's,1128299,2/26/2021,West,New Mexico,Albuquerque,Men's Apparel,$34.00 ,62,211,$67 ,Outlet
West Gear,1197831,10/21/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,$15.00 ,62,93,$39 ,Outlet
Sports Direct,1185732,8/4/2021,Northeast,Connecticut,Hartford,Men's Apparel,$43.00 ,62,267,$88 ,Outlet
Foot Locker,1185732,6/8/2021,Midwest,Illinois,Chicago,Women's Street Footwear,$32.00 ,61,195,$90 ,Online
Foot Locker,1185732,10/27/2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,$43.00 ,61,262,$115 ,Online
Foot Locker,1185732,12/5/2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,$54.00 ,61,329,$181 ,Online
Foot Locker,1185732,12/14/2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,$55.00 ,61,336,$134 ,Online
Foot Locker,1185732,12/21/2020,Midwest,Minnesota,Minneapolis,Women's Apparel,$59.00 ,61,360,$216 ,Online
Kohl's,1189833,1/25/2021,Midwest,Montana,Billings,Men's Apparel,$41.00 ,61,250,$185 ,Online
Amazon,1185732,4/21/2021,West,Alaska,Anchorage,Men's Athletic Footwear,$50.00 ,61,305,$153 ,Online
Amazon,1185732,4/21/2021,West,Alaska,Anchorage,Women's Street Footwear,$44.00 ,61,268,$107 ,Online
Kohl's,1197831,9/12/2021,Midwest,Kansas,Wichita,Men's Apparel,$24.00 ,61,146,$72 ,Online
Foot Locker,1185732,4/12/2021,Midwest,South Dakota,Sioux Falls,Women's Apparel,$48.00 ,61,293,$155 ,Online
Foot Locker,1185732,7/11/2021,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,$37.00 ,61,226,$95 ,Online
Foot Locker,1185732,8/6/2021,Midwest,Iowa,Des Moines,Women's Street Footwear,$39.00 ,61,238,$102 ,Online
Foot Locker,1185732,9/7/2021,Midwest,Iowa,Des Moines,Women's Apparel,$36.00 ,61,220,$110 ,Online
West Gear,1185732,12/5/2021,Midwest,Iowa,Des Moines,Women's Athletic Footwear,$49.00 ,61,299,$129 ,Online
West Gear,1185732,4/3/2021,Midwest,Wisconsin,Milwaukee,Women's Apparel,$49.00 ,61,299,$164 ,Online
West Gear,1185732,7/2/2021,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,$38.00 ,61,232,$100 ,Online
West Gear,1185732,3/9/2021,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,$23.00 ,61,140,$77 ,Online
West Gear,1185732,9/18/2021,Northeast,West Virginia,Charleston,Men's Apparel,$32.00 ,61,195,$102 ,Online
Foot Locker,1185732,2/15/2021,Northeast,Maryland,Baltimore,Men's Athletic Footwear,$37.00 ,61,226,$104 ,Online
Foot Locker,1185732,4/14/2021,Northeast,Delaware,Wilmington,Men's Athletic Footwear,$38.00 ,61,232,$109 ,Online
Foot Locker,1185732,9/13/2021,Northeast,Delaware,Wilmington,Women's Street Footwear,$43.00 ,61,262,$134 ,Online
Kohl's,1185732,3/6/2021,Northeast,New Jersey,Newark,Women's Apparel,$32.00 ,61,195,$98 ,Online
Amazon,1185732,2/12/2021,Northeast,Massachusetts,Boston,Men's Athletic Footwear,$44.00 ,61,268,$161 ,Online
Foot Locker,1185732,11/8/2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,$38.00 ,61,232,$72 ,Outlet
West Gear,1197831,3/19/2021,South,Oklahoma,Oklahoma City,Men's Apparel,$26.00 ,61,159,$67 ,Outlet
Sports Direct,1185732,10/5/2021,Northeast,Connecticut,Hartford,Women's Street Footwear,$36.00 ,61,220,$81 ,Outlet
Sports Direct,1185732,11/7/2021,Northeast,Rhode Island,Providence,Men's Apparel,$43.00 ,61,262,$87 ,Outlet
Sports Direct,1185732,3/13/2021,Northeast,Massachusetts,Boston,Men's Athletic Footwear,$31.00 ,61,189,$64 ,Outlet
Amazon,1185732,10/12/2021,Northeast,Vermont,Burlington,Women's Athletic Footwear,$46.00 ,61,281,$104 ,Outlet
Amazon,1185732,4/18/2021,Northeast,New Hampshire,Manchester,Men's Apparel,$40.00 ,61,244,$81 ,Outlet
Foot Locker,1185732,10/19/2021,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,$44.00 ,61,268,$86 ,Outlet
Foot Locker,1185732,6/13/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,$46.00 ,60,276,$132 ,Online
Foot Locker,1185732,7/20/2021,Midwest,Illinois,Chicago,Women's Street Footwear,$36.00 ,60,216,$102 ,Online
Foot Locker,1185732,12/1/2021,Northeast,Pennsylvania,Philadelphia,Men's Apparel,$64.00 ,60,384,$184 ,Online
Foot Locker,1185732,12/22/2021,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,$55.00 ,60,330,$155 ,Online
West Gear,1128299,1/30/2020,West,Nevada,Las Vegas,Men's Apparel,$60.00 ,60,360,$252 ,Online
Foot Locker,1185732,12/15/2020,Midwest,Minnesota,Minneapolis,Women's Apparel,$49.00 ,60,294,$176 ,Online
Kohl's,1189833,1/13/2021,Midwest,Montana,Billings,Men's Apparel,$48.00 ,60,288,$204 ,Online
Foot Locker,1185732,6/1/2021,Midwest,Nebraska,Omaha,Women's Apparel,$32.00 ,60,192,$119 ,Online
Foot Locker,1185732,7/28/2021,Midwest,Nebraska,Omaha,Women's Street Footwear,$39.00 ,60,234,$115 ,Online
Amazon,1185732,10/20/2021,Northeast,Maine,Portland,Women's Street Footwear,$29.00 ,60,174,$92 ,Online
Amazon,1185732,11/6/2021,Northeast,Maine,Portland,Men's Athletic Footwear,$48.00 ,60,288,$144 ,Online
Amazon,1185732,11/21/2021,Northeast,Maine,Portland,Men's Apparel,$53.00 ,60,318,$121 ,Online
Amazon,1185732,9/20/2021,West,Alaska,Anchorage,Men's Apparel,$62.00 ,60,372,$149 ,Online
Sports Direct,1128299,2/17/2021,Southeast,Florida,Orlando,Men's Apparel,$52.00 ,60,312,$100 ,Online
Walmart,1197831,3/19/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,$19.00 ,60,114,$59 ,Online
Kohl's,1197831,4/13/2021,Midwest,Kansas,Wichita,Women's Street Footwear,$14.00 ,60,84,$42 ,Online
Kohl's,1197831,10/14/2021,Midwest,Kansas,Wichita,Women's Street Footwear,$19.00 ,60,114,$54 ,Online
Foot Locker,1185732,5/13/2021,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,$45.00 ,60,270,$122 ,Online
Sports Direct,1185732,6/9/2021,Midwest,North Dakota,Fargo,Women's Street Footwear,$27.00 ,60,162,$65 ,Online
Sports Direct,1185732,7/8/2021,Midwest,North Dakota,Fargo,Men's Apparel,$49.00 ,60,294,$135 ,Online
Foot Locker,1185732,7/5/2021,Midwest,Iowa,Des Moines,Men's Apparel,$46.00 ,60,276,$166 ,Online
West Gear,1185732,2/3/2021,Midwest,Iowa,Des Moines,Women's Street Footwear,$20.00 ,60,120,$52 ,Online
West Gear,1185732,8/10/2021,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,$38.00 ,60,228,$107 ,Online
Sports Direct,1185732,7/20/2021,Northeast,Maryland,Baltimore,Women's Street Footwear,$37.00 ,60,222,$109 ,Online
Sports Direct,1185732,8/21/2021,Northeast,Maryland,Baltimore,Women's Street Footwear,$39.00 ,60,234,$117 ,Online
Foot Locker,1185732,9/13/2021,Northeast,Delaware,Wilmington,Women's Athletic Footwear,$41.00 ,60,246,$125 ,Online
Foot Locker,1185732,9/13/2021,Northeast,Delaware,Wilmington,Men's Apparel,$50.00 ,60,300,$132 ,Online
Sports Direct,1185732,1/7/2021,Northeast,New Jersey,Newark,Men's Apparel,$49.00 ,60,294,$121 ,Online
Sports Direct,1185732,2/5/2021,Northeast,Connecticut,Hartford,Men's Apparel,$49.00 ,60,294,$129 ,Online
Sports Direct,1185732,9/3/2021,Northeast,Connecticut,Hartford,Women's Street Footwear,$41.00 ,60,246,$108 ,Online
Foot Locker,1185732,5/6/2021,Northeast,Rhode Island,Providence,Women's Street Footwear,$39.00 ,60,234,$126 ,Online
Foot Locker,1185732,6/8/2021,Northeast,Rhode Island,Providence,Women's Athletic Footwear,$39.00 ,60,234,$126 ,Online
Sports Direct,1185732,2/15/2021,Northeast,Rhode Island,Providence,Women's Street Footwear,$29.00 ,60,174,$66 ,Online
Amazon,1185732,3/17/2021,Northeast,New Hampshire,Manchester,Men's Apparel,$58.00 ,60,348,$157 ,Online
Foot Locker,1185732,12/11/2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,$32.00 ,60,192,$77 ,Outlet
Foot Locker,1185732,12/24/2021,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,$43.00 ,60,258,$119 ,Outlet
West Gear,1128299,1/18/2020,West,Nevada,Las Vegas,Men's Apparel,$44.00 ,60,264,$164 ,Outlet
Sports Direct,1128299,3/16/2021,Southeast,Florida,Orlando,Men's Apparel,$44.00 ,60,264,$69 ,Outlet
Walmart,1128299,4/17/2021,Southeast,Florida,Orlando,Men's Apparel,$47.00 ,60,282,$62 ,Outlet
Kohl's,1128299,4/26/2021,West,New Mexico,Albuquerque,Men's Apparel,$46.00 ,60,276,$97 ,Outlet
Sports Direct,1128299,2/13/2021,Southeast,Georgia,Atlanta,Men's Apparel,$34.00 ,60,204,$80 ,Outlet
Foot Locker,1185732,4/7/2021,Northeast,Rhode Island,Providence,Women's Apparel,$26.00 ,60,156,$69 ,Outlet
Foot Locker,1185732,5/6/2021,Northeast,Rhode Island,Providence,Women's Street Footwear,$32.00 ,60,192,$81 ,Outlet
Foot Locker,1185732,7/6/2021,Northeast,Rhode Island,Providence,Women's Athletic Footwear,$31.00 ,60,186,$86 ,Outlet
Sports Direct,1185732,3/13/2021,Northeast,Massachusetts,Boston,Women's Street Footwear,$23.00 ,60,138,$44 ,Outlet
Sports Direct,1185732,5/13/2021,Northeast,Massachusetts,Boston,Men's Apparel,$39.00 ,60,234,$66 ,Outlet
Amazon,1185732,1/21/2021,Northeast,Vermont,Burlington,Women's Athletic Footwear,$36.00 ,60,216,$69 ,Outlet
Amazon,1185732,3/17/2021,Northeast,New Hampshire,Manchester,Men's Apparel,$47.00 ,60,282,$93 ,Outlet
Foot Locker,1185732,10/19/2021,Northeast,New Hampshire,Manchester,Women's Street Footwear,$52.00 ,60,312,$103 ,Outlet
Foot Locker,1185732,11/29/2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,$51.00 ,59,301,$150 ,Online
Kohl's,1189833,1/7/2021,Midwest,Montana,Billings,Men's Apparel,$48.00 ,59,283,$204 ,Online
Amazon,1185732,9/17/2021,Northeast,Maine,Portland,Women's Apparel,$57.00 ,59,336,$175 ,Online
Amazon,1185732,10/19/2021,Northeast,Maine,Portland,Men's Athletic Footwear,$54.00 ,59,319,$156 ,Online
West Gear,1128299,1/10/2021,Northeast,Maine,Portland,Women's Athletic Footwear,$43.00 ,59,254,$99 ,Online
Amazon,1185732,9/20/2021,West,Alaska,Anchorage,Women's Street Footwear,$50.00 ,59,295,$112 ,Online
Foot Locker,1185732,10/18/2021,Midwest,Missouri,St. Louis,Women's Athletic Footwear,$23.00 ,59,136,$68 ,Online
West Gear,1128299,9/25/2021,West,Oregon,Portland,Men's Apparel,$58.00 ,59,342,$181 ,Online
Amazon,1185732,3/21/2021,Southeast,Kentucky,Louisville,Men's Athletic Footwear,$41.00 ,59,242,$119 ,Online
West Gear,1197831,5/19/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,$34.00 ,59,201,$110 ,Online
Kohl's,1197831,3/12/2021,Midwest,Kansas,Wichita,Men's Athletic Footwear,$19.00 ,59,112,$53 ,Online
Foot Locker,1185732,2/12/2021,Midwest,Kansas,Wichita,Women's Street Footwear,$29.00 ,59,171,$74 ,Online
Foot Locker,1185732,3/11/2021,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,$27.00 ,59,159,$67 ,Online
Foot Locker,1185732,3/11/2021,Midwest,South Dakota,Sioux Falls,Women's Apparel,$37.00 ,59,218,$116 ,Online
Sports Direct,1185732,7/8/2021,Midwest,North Dakota,Fargo,Women's Street Footwear,$37.00 ,59,218,$87 ,Online
West Gear,1185732,12/5/2021,Midwest,Iowa,Des Moines,Men's Apparel,$59.00 ,59,348,$212 ,Online
West Gear,1185732,3/2/2021,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,$9.00 ,59,53,$23 ,Online
West Gear,1185732,3/16/2021,Northeast,West Virginia,Charleston,Men's Apparel,$37.00 ,59,218,$109 ,Online
West Gear,1185732,9/18/2021,Northeast,West Virginia,Charleston,Women's Athletic Footwear,$23.00 ,59,136,$68 ,Online
Foot Locker,1185732,1/24/2021,Northeast,West Virginia,Charleston,Women's Apparel,$33.00 ,59,195,$78 ,Online
Foot Locker,1185732,1/17/2021,Northeast,Maryland,Baltimore,Men's Apparel,$49.00 ,59,289,$121 ,Online
Foot Locker,1185732,4/14/2021,Northeast,Delaware,Wilmington,Women's Street Footwear,$27.00 ,59,159,$88 ,Online
Kohl's,1185732,3/6/2021,Northeast,New Jersey,Newark,Women's Street Footwear,$24.00 ,59,142,$75 ,Online
Sports Direct,1185732,11/7/2021,Northeast,New Jersey,Newark,Men's Apparel,$55.00 ,59,325,$143 ,Online
Sports Direct,1185732,6/15/2021,Northeast,Massachusetts,Boston,Men's Apparel,$51.00 ,59,301,$114 ,Online
Foot Locker,1185732,2/22/2021,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,$53.00 ,59,313,$144 ,Online
Foot Locker,1185732,8/9/2021,Midwest,Illinois,Chicago,Men's Apparel,$59.00 ,58,342,$154 ,Online
Foot Locker,1185732,12/6/2021,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,$53.00 ,58,307,$166 ,Online
West Gear,1128299,3/25/2020,West,Colorado,Denver,Men's Apparel,$43.00 ,58,249,$155 ,Online
Foot Locker,1185732,11/26/2020,Midwest,Minnesota,Minneapolis,Men's Apparel,$49.00 ,58,284,$117 ,Online
Foot Locker,1185732,12/11/2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,$34.00 ,58,197,$85 ,Online
Foot Locker,1185732,7/25/2021,Midwest,Nebraska,Omaha,Women's Apparel,$53.00 ,58,307,$191 ,Online
Amazon,1185732,11/13/2021,Northeast,Maine,Portland,Women's Street Footwear,$42.00 ,58,244,$124 ,Online
Walmart,1128299,4/17/2021,Southeast,Florida,Orlando,Men's Apparel,$59.00 ,58,342,$120 ,Online
Foot Locker,1128299,2/24/2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,$38.00 ,58,220,$110 ,Online
West Gear,1128299,1/24/2021,West,Utah,Salt Lake City,Women's Athletic Footwear,$39.00 ,58,226,$104 ,Online
West Gear,1128299,2/24/2021,West,Oregon,Portland,Women's Athletic Footwear,$39.00 ,58,226,$109 ,Online
West Gear,1128299,1/17/2021,West,Oregon,Portland,Men's Apparel,$46.00 ,58,267,$157 ,Online
Foot Locker,1128299,5/24/2021,West,Arizona,Phoenix,Men's Apparel,$51.00 ,58,296,$121 ,Online
Kohl's,1128299,4/26/2021,West,New Mexico,Albuquerque,Men's Apparel,$56.00 ,58,325,$133 ,Online
Amazon,1185732,2/22/2021,Midwest,Ohio,Columbus,Men's Athletic Footwear,$38.00 ,58,220,$101 ,Online
Amazon,1185732,5/23/2021,Southeast,Kentucky,Louisville,Women's Street Footwear,$38.00 ,58,220,$115 ,Online
Amazon,1185732,9/23/2021,Southeast,Kentucky,Louisville,Men's Apparel,$43.00 ,58,249,$117 ,Online
Kohl's,1197831,4/13/2021,Midwest,Kansas,Wichita,Men's Athletic Footwear,$25.00 ,58,145,$70 ,Online
Kohl's,1197831,5/12/2021,Midwest,Kansas,Wichita,Women's Athletic Footwear,$32.00 ,58,186,$93 ,Online
Foot Locker,1185732,8/12/2021,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,$38.00 ,58,220,$95 ,Online
Sports Direct,1185732,3/8/2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,$27.00 ,58,157,$66 ,Online
West Gear,1185732,1/10/2021,Midwest,Wisconsin,Milwaukee,Men's Apparel,$41.00 ,58,238,$105 ,Online
West Gear,1185732,2/10/2021,Midwest,Indiana,Indianapolis,Men's Apparel,$41.00 ,58,238,$105 ,Online
West Gear,1185732,5/11/2021,Midwest,Indiana,Indianapolis,Men's Apparel,$44.00 ,58,255,$115 ,Online
Sports Direct,1185732,10/22/2021,Northeast,Maryland,Baltimore,Men's Athletic Footwear,$48.00 ,58,278,$128 ,Online
Kohl's,1185732,3/6/2021,Northeast,New Jersey,Newark,Men's Athletic Footwear,$32.00 ,58,186,$91 ,Online
Sports Direct,1185732,4/4/2021,Northeast,Connecticut,Hartford,Men's Athletic Footwear,$38.00 ,58,220,$121 ,Online
Foot Locker,1185732,6/8/2021,Northeast,Rhode Island,Providence,Men's Apparel,$48.00 ,58,278,$114 ,Online
Foot Locker,1185732,7/6/2021,Northeast,Rhode Island,Providence,Women's Athletic Footwear,$37.00 ,58,215,$112 ,Online
Foot Locker,1185732,9/6/2021,Northeast,Rhode Island,Providence,Women's Apparel,$52.00 ,58,302,$154 ,Online
Sports Direct,1185732,10/8/2021,Northeast,Rhode Island,Providence,Women's Apparel,$64.00 ,58,371,$189 ,Online
Sports Direct,1185732,11/7/2021,Northeast,Rhode Island,Providence,Women's Athletic Footwear,$48.00 ,58,278,$153 ,Online
Amazon,1185732,2/19/2021,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,$42.00 ,58,244,$105 ,Online
Foot Locker,1185732,11/5/2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,$29.00 ,58,168,$76 ,Outlet
West Gear,1128299,5/25/2021,West,Oregon,Portland,Men's Apparel,$33.00 ,58,191,$84 ,Outlet
West Gear,1197831,2/21/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,$15.00 ,58,87,$40 ,Outlet
Sports Direct,1185732,9/3/2021,Northeast,Connecticut,Hartford,Women's Athletic Footwear,$30.00 ,58,174,$59 ,Outlet
Sports Direct,1185732,9/3/2021,Northeast,Connecticut,Hartford,Men's Apparel,$41.00 ,58,238,$86 ,Outlet
Foot Locker,1185732,3/6/2021,Northeast,Rhode Island,Providence,Women's Apparel,$25.00 ,58,145,$64 ,Outlet
Foot Locker,1185732,5/6/2021,Northeast,Rhode Island,Providence,Men's Athletic Footwear,$32.00 ,58,186,$69 ,Outlet
Sports Direct,1185732,8/14/2021,Northeast,Massachusetts,Boston,Women's Athletic Footwear,$31.00 ,58,180,$50 ,Outlet
Amazon,1185732,10/12/2021,Northeast,Vermont,Burlington,Men's Apparel,$55.00 ,58,319,$118 ,Outlet
Foot Locker,1185732,10/19/2021,Northeast,New Hampshire,Manchester,Men's Apparel,$50.00 ,58,290,$93 ,Outlet
Amazon,1185732,11/22/2021,Southeast,Kentucky,Louisville,Women's Street Footwear,$41.00 ,57,234,$119 ,Online
Sports Direct,1185732,11/12/2021,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,$43.00 ,57,245,$108 ,Online
West Gear,1185732,11/6/2021,Midwest,Iowa,Des Moines,Women's Street Footwear,$32.00 ,57,182,$80 ,Online
Foot Locker,1185732,7/10/2021,Midwest,Illinois,Chicago,Men's Apparel,$47.00 ,56,263,$121 ,Online
Foot Locker,1185732,10/24/2021,South,Texas,Dallas,Women's Street Footwear,$33.00 ,56,185,$94 ,Online
West Gear,1128299,3/19/2020,West,Colorado,Denver,Men's Apparel,$41.00 ,56,230,$147 ,Online
West Gear,1128299,6/17/2020,West,Washington,Seattle,Men's Apparel,$59.00 ,56,330,$132 ,Online
Foot Locker,1185732,10/25/2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,$25.00 ,56,140,$59 ,Online
Foot Locker,1185732,12/24/2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,$44.00 ,56,246,$101 ,Online
Kohl's,1189833,1/19/2021,Midwest,Montana,Billings,Men's Apparel,$44.00 ,56,246,$182 ,Online
Foot Locker,1185732,5/22/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,$32.00 ,56,179,$88 ,Online
Foot Locker,1185732,7/9/2021,Midwest,Nebraska,Omaha,Men's Athletic Footwear,$33.00 ,56,185,$85 ,Online
Amazon,1185732,10/19/2021,Northeast,Maine,Portland,Women's Apparel,$68.00 ,56,381,$202 ,Online
Amazon,1185732,9/20/2021,West,Alaska,Anchorage,Women's Athletic Footwear,$50.00 ,56,280,$109 ,Online
Foot Locker,1128299,1/10/2021,West,Alaska,Anchorage,Women's Athletic Footwear,$43.00 ,56,241,$84 ,Online
Foot Locker,1128299,2/10/2021,West,Hawaii,Honolulu,Women's Athletic Footwear,$41.00 ,56,230,$90 ,Online
Foot Locker,1128299,4/24/2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,$42.00 ,56,235,$111 ,Online
Foot Locker,1128299,9/25/2021,Southeast,Virginia,Richmond,Men's Apparel,$58.00 ,56,325,$162 ,Online
Sports Direct,1128299,5/14/2021,Southeast,Georgia,Atlanta,Men's Apparel,$50.00 ,56,280,$134 ,Online
Amazon,1185732,6/22/2021,Southeast,Kentucky,Louisville,Women's Street Footwear,$28.00 ,56,157,$86 ,Online
West Gear,1197831,10/21/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,$20.00 ,56,112,$57 ,Online
Kohl's,1197831,1/16/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,$19.00 ,56,106,$52 ,Online
Kohl's,1197831,5/12/2021,Midwest,Kansas,Wichita,Men's Apparel,$43.00 ,56,241,$120 ,Online
Sports Direct,1185732,3/8/2021,Midwest,North Dakota,Fargo,Women's Street Footwear,$19.00 ,56,106,$45 ,Online
Foot Locker,1185732,2/6/2021,Midwest,North Dakota,Fargo,Women's Street Footwear,$19.00 ,56,106,$44 ,Online
West Gear,1185732,8/3/2021,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,$39.00 ,56,218,$87 ,Online
West Gear,1185732,11/3/2021,Midwest,Wisconsin,Milwaukee,Men's Apparel,$58.00 ,56,325,$201 ,Online
West Gear,1185732,5/11/2021,Midwest,Indiana,Indianapolis,Women's Street Footwear,$34.00 ,56,190,$89 ,Online
West Gear,1185732,8/10/2021,Midwest,Indiana,Indianapolis,Women's Street Footwear,$37.00 ,56,207,$97 ,Online
West Gear,1185732,4/17/2021,Northeast,West Virginia,Charleston,Men's Apparel,$60.00 ,56,336,$185 ,Online
Kohl's,1185732,5/6/2021,Northeast,New Jersey,Newark,Women's Athletic Footwear,$38.00 ,56,213,$106 ,Online
